simp_plot,reservatio,community.x,longitude,latitude,vibifq,carex,dicot,shade,shrub,hydro,svp,fqi,sens_rel,tol_rel,developed.x,ldi,small_tree,subcanopy_dens,subcanopy_dom,subcanopy_iv,canopy_dens,canopy_dom,canopy_iv,monocots,perc_open,slope,aspect,twi,V1,ACFL,ALFL,AMCR,AMGO,AMKE,AMRE,AMRO,AMWO,BADO,BAEA,BANS,BAOR,BARS,BCCH,BEKI,BGGN,BHCO,BHVI,BLJA,BOBO,BRCR,BRTH,BTNW,BWHA,BWWA,CANG,CARW,CEDW,CERW,CHSP,CHSW,CLSW,COGR,COHA,COYE,DEJU,DOWO,EABL,EAKI,EAME,EAPH,EATO,EAWP,EUST,FISP,GBHE,GCFL,GHOW,GRCA,GRHE,HAWO,HERG,HETH,HOFI,HOSP,HOWA,HOWR,INBU,KILL,LOWA,MALL,MODO,NOCA,NOFL,NOPA,NRWS,OROR,OVEN,PIWO,PUFI,PUMA,RBGR,RBGU,RBNU,RBWO,REVI,RHWO,ROPI,RSHA,RTHA,RTHU,RWBL,SAVS,SCTA,SOSP,SWSP,TRES,TUTI,TUVU,VEER,VIRA,WAVI,WBNU,WEVI,WIFL,WITU,WIWR,WODU,WOTH,YBCU,YEWA,YTVI,YTWA,plot_id,id,reservation,community.y,vibi,fqai,deer,year,panel,pcap.id,fragment.id,developed.y,activity.area,closest.developed,sanctioned.trail,bootleg.trail,closest.trail,developed.edge,stream.edge,total.edges,fragment.area,fragment.perimeter,ldi.index.score,area,perimeter,ldi_3k,dist_road
1146,HI,SugarMapleMixedHardwoodForest,0,0,33.8597926,7,23,25,0.033679484,0,2,20.83333333,0,0.179257362,307,0.947930006,0.285714286,0,0,0,1080,39160.43113,0.141261539,4,3.51,8.84,142.96,11.57531,0,3,0,0,0,0,2,0,0,0,0,0,0,0,0,0,1,3,0,2,0,0,0,0,0,0,0,0,1,0,0,2,0,0,0,0,0,2,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,2,0,0,3,0,0,0,0,0,1,0,0,0,0,0,1,3,0,0,0,0,1,0,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2,0,0,0,0,1146_1st,145,Hinckley,"""MIXED"" FORESTS",63,27.14285714,medium,2011,Year_2,169,318,307,568,307,284,120,120,23105,0,23105,4185661,12531,1.38,2877403,9218,0.947930006,600.4295497
1147,MS,BeechMixedHardwoodHemlockForest,0,0,35.4732695,3,12,14,0.037343173,0,1,18.37117307,0.057475582,0.114951165,562,0.316161231,0.094339623,40,7.852,0.068143436,710,33879.18139,0.133854617,3,1.755,0.55,301.58,13.44813,0,5,0,1,5,0,0,2,0,0,0,0,0,0,2,0,1,4,0,6,0,0,0,0,0,0,0,0,2,0,0,0,0,1,0,0,0,3,0,0,0,0,0,7,0,0,0,4,0,0,0,2,0,0,0,0,0,1,0,0,0,0,0,7,1,0,0,0,1,2,0,0,0,0,0,4,7,0,0,0,1,0,0,0,3,0,0,0,7,0,0,0,0,5,0,0,0,0,0,3,0,0,0,0,1147_1st,146,Mill Stream Run,Beech-red oak forest,61,20.65460973,medium high,2011,Year_2,170,828,562,452,452,98,101,98,12861,2764,15624,3645170,10878,1.22,2528157,11042,0.316161231,845.5161955
1148,EC,WetMesicRedMapleForest,0,0,11.94400542,0,19,10,0,0,0,12.24744871,0,0.644840822,26,2.988564764,0.162162162,100,3164.5,0.097373643,2220,36629.92647,0.146365747,0,3.77,19.47,53.32,9.56363,0,0,0,1,0,0,0,2,0,0,0,0,1,0,1,1,1,1,0,2,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,3,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,2,2,1,0,0,0,1,0,0,0,0,0,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1148_1st,147,Euclid Creek,Mesic Floodplain Forest,40,15.2027958,low,2011,Year_2,171,16417,26,290,26,292,38,38,3790,3160,6950,79951,6386,4.27,0,0,2.988564764,48.80943342
1149,HI,SugarMapleMixedHardwoodForest,0,0,14.70588235,2,15,12,0.018796992,0,0,13.76195133,0,0.294117647,69,0.808974548,0.171171171,0,0,0,1740,38243.92556,0.182941817,2,2.665,5.29,57.22,12.77851,0,0,0,7,1,0,0,3,0,0,0,0,1,1,4,0,1,3,0,5,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,2,0,2,2,0,0,0,3,4,1,4,0,0,0,4,0,2,0,0,0,0,6,2,3,0,0,0,0,4,0,0,0,0,0,1,0,2,1,0,0,4,2,0,0,1,0,0,1,0,1,4,0,0,6,0,0,0,0,2,0,0,1,0,0,1,0,0,1,0,1149_1st,148,Hinckley,"""MIXED"" FORESTS",54,17.07211595,high,2011,Year_2,172,664,69,55,55,58,248,58,12373,3242,15615,2008135,8465,1.7,0,0,0.808974548,473.1204891
1150,RR,BeechMixedHardwoodHemlockForest,0,0,9.247076023,0,7,5,0.082101806,0,0,6.94879229,0,0.554824561,31,5.854093979,0.5625,0,0,0,610,57417.88079,0.157243483,1,2.145,18.43,37.39,7.23557,0,0,0,1,3,0,0,4,0,1,0,0,2,2,3,0,0,2,0,5,0,0,0,0,0,0,0,0,0,0,0,1,0,3,0,0,0,4,0,0,0,0,0,3,0,0,0,2,0,1,0,2,0,0,1,4,0,2,0,0,0,0,0,4,0,0,1,0,0,2,0,0,0,0,0,3,6,0,0,0,0,0,2,0,0,0,0,2,4,0,0,0,0,3,0,0,0,0,0,1,0,0,0,0,1150_1st,149,Rocky River,Beech-red oak forest,36,14.62059865,very high,2011,Year_2,173,10915,31,NA,31,119,142,119,4919,1049,5968,132832,4379,3.6,0,0,5.854093979,40.24313715
1151,MS,SugarMapleMixedHardwoodForest,0,0,19.09505167,3,12,10,0.004889769,0,1,15.6002699,0.004713276,0.358208955,277,0.218757336,0.118421053,0,0,0,1790,26670.55747,0.144766172,1,2.99,5.79,288.33,10.74836,0,1,0,2,2,0,0,1,0,0,0,0,0,0,1,0,0,0,0,3,0,0,0,0,0,0,0,0,2,0,0,1,0,0,0,0,0,1,0,0,0,0,0,3,0,0,0,2,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,2,0,0,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1151_1st,150,Mill Stream Run,Sugar maple forest,46,20.98442646,high,2011,Year_2,174,828,277,1197,277,255,227,227,12861,2764,15624,3645170,10878,1.22,2528157,11042,0.218757336,487.7526674
1153,BR,BeechMixedHardwoodHemlockForest,0,0,51.91775019,2,27,29,0.027005131,0,3,24.01922307,0.149812734,0.200249688,132,0.226266301,0.103448276,0,0,0,920,87127.12542,0.327808494,6,5.59,20.02,122.72,7.0749,0,7,0,3,2,0,0,4,0,0,0,0,1,0,1,0,3,2,0,5,0,0,0,0,0,0,0,0,0,0,2,2,0,1,0,0,1,2,1,0,0,1,0,6,0,0,0,0,0,0,0,1,0,0,0,0,3,0,0,0,0,0,0,3,3,0,0,0,0,1,0,0,1,0,0,5,7,0,0,0,0,0,0,0,4,0,0,0,6,0,0,0,0,2,0,0,0,0,0,3,0,0,0,0,1153_1st,152,Brecksville,Beech-maple forest,63,24.27166324,medium,2011,Year_2,176,1044,132,595,132,102,203,102,8257,749,9006,1771071,6580,1.5,867314,4697,0.226266301,166.8489913
1154,RR,SugarMapleMixedHardwoodForest,0,0,45.73478204,0,21,21,0.788114978,0,0,16.53737732,0.021809062,0.052341748,88,5.71098678,0.022421525,1983.333333,1146.930833,0.173688658,216.6666667,42602.11743,0.112061161,4,6.89,9.24,351.63,8.21894,0,0,0,0,2,0,0,0,0,0,1,0,2,0,3,0,0,2,0,3,0,0,0,0,1,0,0,0,1,0,0,1,0,2,0,0,0,3,0,0,0,0,0,2,0,0,0,3,0,2,0,1,0,0,1,0,0,0,3,0,0,0,0,3,0,0,0,0,0,1,0,0,1,0,0,2,2,0,0,0,1,0,0,0,1,2,0,0,3,0,0,0,0,2,0,0,0,0,0,3,0,0,0,0,1154_1st,153,Rocky River,"""MIXED"" FORESTS",61,21.9120499,medium low,2011,Year_2,177,7973,88,436,88,144,482,144,8867,6281,15148,659950,9479,2.05,0,0,5.71098678,240.0408394
1155,BE,BeechMixedHardwoodHemlockForest,0,0,24.34521254,2,12,15,0.012861185,0,1,12.89415601,0,0.237440962,60,6.100470817,0.137254902,0,0,0,1390,55365.05885,0.179329505,3,7.28,6.73,267.41,11.67734,0,0,0,0,1,0,0,3,0,0,0,0,0,0,1,0,1,1,0,1,0,0,0,0,0,0,0,0,1,0,2,2,0,1,2,0,0,2,1,0,0,0,0,2,0,0,0,1,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3,2,0,0,0,0,0,0,0,0,1,0,0,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1155_1st,154,Bedford,"""MIXED"" FORESTS",47,19.60757871,very high,2011,Year_2,178,3409,60,NA,60,280,282,280,9049,0,9049,528551,7985,2.68,0,0,6.100470817,176.7590663
1156,NC,BottomlandForest,0,0,1.026588442,1,17,14,0.002620923,0.015892145,0,9.128709292,0,0.962865354,110,0.383782834,0.47826087,0,0,0,210,39991.08671,0.227808633,0,14.365,0.53,17.18,10.92745,0,0,0,0,1,0,0,2,0,0,1,0,1,0,1,0,2,3,0,3,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,3,1,1,0,0,0,3,1,0,0,1,0,3,0,1,0,0,0,0,0,1,2,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,2,0,0,2,0,0,2,0,0,0,3,1,0,0,0,0,0,0,0,1,0,0,1156_1st,155,North Chagrin,Cottonwood Forest,13,12.67105187,medium low,2011,Year_2,179,16339,110,NA,110,NA,NA,NA,2577,1009,3587,61395,1537,2.23,16202,522,0.383782834,146.9911034
1157,BR,OakMixedHardwoodForest,0,0,40.17811053,7,15,13,0,0,0,19.84313483,0.142510121,0.192442645,327,0.093464385,0.071770335,20,276.1,0.029585341,1690,41597.50848,0.14232775,2,3.38,1.11,98.61,9.55369,0,2,0,0,0,0,0,3,0,0,0,0,0,0,2,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,0,0,0,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,3,0,0,0,0,1,0,0,1,0,0,0,3,0,0,0,0,2,0,0,1,0,0,0,0,0,0,0,1157_1st,156,Brecksville,"""MIXED"" FORESTS",57,20.22107544,high,2011,Year_2,180,836,327,NA,327,NA,NA,NA,11366,6687,18053,1996689,8598,1.15,1442707,5815,0.093464385,459.2191696
1159,BE,WetMesicRedMapleForest,0,0,20.74535411,6,23,22,0.035237461,0,1,15.77627678,0.010911252,0.466861125,270,0.232355296,0.217777778,40,773,0.06211424,1000,30446.70622,0.142515501,3,5.655,2.56,4.09,11.63084,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1159_1st,158,Bedford,"""MIXED"" FORESTS",36,16.95401417,high,2011,Year_2,182,3347,270,NA,270,238,89,89,8869,241,9110,767481,6503,1.63,322092,2502,0.232355296,386.2114345
1161,NC,WetMesicRedMapleForest,0,0,36.04471038,2,14,14,0.067941893,0.262827225,3,16.81941905,0.104712042,0.291623037,77,3.067666756,0.24,0,0,0,710,25739.00242,0.143824426,2,2.275,0.65,268.3,14.84758,0,5,0,4,6,0,0,2,0,0,0,0,0,0,6,0,5,1,0,1,0,0,0,0,0,0,0,2,0,0,0,2,0,0,1,3,0,2,1,0,0,0,0,3,0,1,0,0,0,0,0,1,0,0,0,0,0,1,5,0,0,0,0,2,0,0,0,0,0,2,0,0,0,0,0,1,7,0,0,0,0,0,0,0,1,7,0,0,6,0,0,0,0,5,0,1,0,0,0,0,0,0,1,0,1161_1st,160,North Chagrin,Red maple thickets and woodlands,33,17.34454765,medium,2011,Year_2,184,17067,77,1008,77,36,435,36,5155,0,5155,562002,4101,2.21,0,0,3.067666756,376.6698091
1162,HI,RuderalWetMesicShrublandandThicket,0,0,82.81881176,7,61,49,0.035382886,0,4,28.78150448,0.477399404,0.281107633,125,0.995699343,0.166666667,262.5,2866.321875,0.115027397,325,48346.58779,0.108502923,3,15.145,1.97,279.85,8.55029,0,2,0,3,1,0,0,0,0,0,0,0,0,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,3,0,1,0,0,0,0,1,3,0,0,0,1,0,1,0,0,0,0,0,0,2,0,2,0,0,0,0,3,1,0,0,0,0,2,0,0,0,0,0,1,3,0,0,0,0,0,0,0,0,3,0,0,2,0,0,0,0,2,0,0,0,0,0,2,0,1,0,0,1162_1st,161,Hinckley,Sedge seep (e.g. Carex bromoides),68,19.36731843,medium,2011,Year_2,185,335,125,362,125,96,192,96,12459,4223,16682,1813467,11535,1.38,1140957,7831,0.995699343,387.8174664
1164,GP,SugarMapleMixedHardwoodForest,0,0,10.65134973,2,23,16,0.000192052,0.025736505,0,12.80987991,0,0.601134838,88,6.27619581,0.061538462,0,0,0,675,104087.8761,0.102962632,0,6.045,12.42,53.91,8.83867,0,0,0,0,1,0,0,3,0,0,0,0,1,0,0,0,0,3,0,1,0,0,0,0,0,0,0,1,1,0,0,2,0,1,0,0,0,1,0,0,0,0,0,1,1,0,0,1,0,2,0,0,0,0,0,2,0,0,1,0,0,0,0,2,1,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,3,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1164_1st,163,Garfield Park,Mesic Floodplain Forest,33,13.12784923,medium high,2011,Year_2,187,7676,88,143,88,14,30,14,3537,1676,5214,299826,3746,6.4,0,0,6.27619581,202.6213035
1166,RR,BottomlandForest,0,0,42.27169726,2,20,22,0.042553191,0,2,19.43854786,0.051948052,0.25974026,51,5.186895837,0.269230769,0,0,0,370,146586.033,0.219575157,3,7.475,1.75,298.54,9.42673,0,1,0,0,2,0,0,3,0,0,0,0,1,0,3,0,2,3,0,3,0,0,0,0,0,0,0,2,0,0,1,0,0,2,0,0,0,3,0,0,0,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,1,3,0,0,1,0,2,0,0,1,0,0,0,0,0,2,0,0,3,1,0,0,0,0,1,1,0,2,1,0,0,3,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1166_1st,165,Rocky River,Cottonwood Forest,46,21.01903899,medium low,2011,Year_2,189,3772,51,1012,51,1014,943,943,5546,3266,8812,319384,5227,1.53,0,0,5.186895837,91.49454399
1167,MS,RuderalWetMesicShrublandandThicket,0,0,9.490986529,4,24,17,0.01026533,0,1,13.48399725,0.003714768,0.934935843,95,0.674824732,0.055016181,50,1164.625,0.059846355,400,19266.65906,0.105859852,2,25.545,2.05,51.8,10.42523,0,0,0,3,3,0,0,1,0,0,0,0,0,0,0,0,0,3,0,2,0,0,0,0,0,1,0,0,0,0,0,2,0,0,0,0,0,2,0,0,0,0,2,2,0,0,0,1,0,1,0,1,0,0,0,0,0,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,3,0,0,3,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,1167_1st,166,Mill Stream Run,Cratategus shrub thicket,47,15.125,medium,2011,Year_2,190,828,95,1416,95,346,283,283,12861,2764,15624,3645170,10878,1.22,0,0,0.674824732,260.6651826
1168,NC,BottomlandForest,0,0,32.13760962,2,25,25,0.005335752,0.265014428,0,16.13085693,0.005393598,0.545468029,116,0.656223867,0.046511628,25,4.9075,0.031656126,150,197824.3616,0.140693408,3,25.48,0.55,237.75,14.21972,0,0,0,0,1,0,0,2,0,0,0,0,1,0,2,1,1,1,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,1,0,0,3,0,0,0,0,0,0,0,1,2,0,0,0,0,3,0,0,0,0,0,0,0,0,1,0,0,1,3,0,0,0,0,0,1,0,0,3,0,0,2,0,0,0,2,1,0,0,0,0,0,1,0,3,0,0,1168_1st,167,North Chagrin,Sycamore Woodland,40,16.43656638,low,2011,Year_2,191,15716,116,NA,116,NA,NA,NA,5959,1066,7024,216369,3431,2.19,45533,1024,0.656223867,262.9050471
1169,BR,SugarMapleMixedHardwoodForest,0,0,35.62235732,5,24,27,0.016398371,0,2,19.9755406,0.045172219,0.339243365,94,1.743769053,0.277777778,0,0,0,960,34812.60444,0.154203154,4,6.565,30.69,179.85,7.9147,0,2,0,1,2,0,0,1,0,0,0,0,0,0,0,0,1,1,0,2,0,1,0,0,0,0,0,3,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,1,0,0,0,0,1,0,0,0,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1169_1st,168,Brecksville,"""MIXED"" FORESTS",53,24.52889453,medium,2011,Year_2,192,2465,94,1339,94,423,22,22,6907,3043,9949,643893,6659,2.05,0,0,1.743769053,101.9324701
1171,BE,SugarMapleMixedHardwoodForest,0,0,32.41170324,2,21,26,0.099440948,0,1,18.49324201,0.094694479,0.31746324,143,3.213145386,0.164473684,266.6666667,1125.765833,0.046431179,1750,31932.83338,0.137832268,4,9.88,5.1,96.97,10.42718,0,1,0,0,0,0,0,3,0,0,0,0,2,0,2,0,0,3,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,3,0,3,0,0,0,0,0,3,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,1,0,0,0,0,0,0,0,3,1,0,0,0,0,0,3,0,0,3,1,0,3,0,0,0,1,1,0,0,0,0,0,3,1,0,0,0,1171_1st,170,Bedford,Mesic Floodplain Forest,67,27.24378609,medium,2011,Year_2,194,2169,143,NA,143,42,36,36,11148,2862,14011,939302,6219,1.65,368780,4479,3.213145386,338.1858176
1173,BR,RuderalWetMesicShrublandandThicket,0,0,4.982452393,1,32,21,0.002379272,0,3,13.07669683,0,0.927745079,44,0.492063074,0.120879121,0,0,0,587.5,24189.83453,0.125045614,1,19.175,3.75,8.31,12.96478,0,0,0,1,2,0,0,1,0,0,0,0,2,0,0,0,2,3,0,0,0,0,0,0,0,0,0,1,2,0,3,0,0,2,0,2,0,2,0,1,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,2,0,0,0,2,0,1,0,0,0,0,0,3,0,0,0,0,0,0,3,0,0,3,0,0,1,0,0,0,3,2,0,0,0,0,0,1,0,2,0,1,1173_1st,172,Brecksville,Mesic Floodplain Forest,47,17.66501151,medium low,2011,Year_2,196,2438,44,33,33,192,158,158,873,610,1482,45940,1342,3.12,0,0,0.492063074,40.33937091
1174,RR,WetMesicRedMapleForest,0,0,41.30601542,6,38,31,0.489649869,0,2,17.09479114,0.005153311,0.353001804,57,4.147615997,0.063492063,3670,720.421,0.244461964,720,27165.71234,0.149042498,4,10.595,4.01,295.69,8.94743,0,0,0,0,2,0,0,1,0,0,0,0,0,0,1,0,2,2,0,0,0,0,0,0,0,0,0,1,1,0,0,2,0,1,0,0,0,1,0,0,0,0,0,4,0,0,0,0,0,3,0,1,0,0,0,0,0,3,1,0,0,0,0,3,1,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,1,0,0,0,0,1174_1st,173,Rocky River,"""MIXED"" FORESTS",49,16.58312395,medium low,2011,Year_2,197,4664,57,55,55,77,38,38,10191,1773,11964,474886,9383,2.17,0,0,4.147615997,83.52327403
1175,BE,BeechMixedHardwoodHemlockForest,0,0,30.12996706,2,26,24,0.040219869,0,0,19.99024152,0.08783487,0.374176548,41,0.283520007,0.082568807,10,441.8,0.029719799,1870,38480.14566,0.17587728,8,4.875,5.12,318.13,12.85944,0,3,0,0,0,0,0,2,0,0,0,0,0,0,1,0,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,3,0,0,0,0,0,2,0,1,0,0,0,3,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,1175_1st,174,Bedford,Beech-maple forest,53,23.63356627,very high,2011,Year_2,198,3347,41,NA,41,45,364,45,8869,241,9110,767481,6503,1.63,0,0,0.283520007,114.3248835
1176,SC,BeechMixedHardwoodHemlockForest,0,0,62.55407265,5,22,26,0.033295512,0.040644206,4,27.66666667,0.134852631,0.049706159,173,0.286335525,0.082758621,30,74.25433333,0.030129472,1290,57261.37743,0.154208304,4,3.445,6.94,329.49,8.28476,0,4,0,2,2,0,0,2,0,0,0,0,0,0,6,0,1,3,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,5,0,0,0,0,0,6,0,0,0,3,0,0,0,1,0,0,0,0,6,1,1,0,0,0,0,5,0,0,0,0,0,0,0,0,1,0,0,2,5,0,0,0,0,0,0,0,3,0,0,0,5,0,0,0,0,1,0,0,0,1,0,2,0,0,0,0,1176_1st,175,South Chagrin,Beech-red oak forest,70,27,medium,2011,Year_2,199,9162,173,466,173,27,47,27,10222,0,10222,1149320,7522,1.62,482052,4999,0.286335525,257.8000678
1177,NC,RuderalWetMesicShrublandandThicket,0,0,4.260728654,1,21,16,0.020962268,0.01508717,1,11.6723281,0,0.735136343,160,0.336468954,0.036659878,0,0,0,1175,26617.73694,0.129248581,2,8.19,2.74,354.55,13.48675,0,0,0,0,1,0,0,3,0,0,0,0,0,0,2,0,1,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,3,0,0,0,0,0,0,0,3,0,0,0,1,0,2,0,0,0,0,0,0,0,0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,1,0,0,3,0,1,3,0,0,0,1,0,0,2,0,0,0,0,0,3,0,0,1177_1st,176,North Chagrin,Atypical Upland Forest,29,13.57142857,low,2011,Year_2,200,17070,160,NA,160,17,6,6,2842,2300,5142,138658,1710,3.33,76970,1177,0.336468954,242.5254529
1178,BW,WetMesicRedMapleForest,0,0,48.01750703,5,15,20,0.043962485,0,3,23.1869216,0.100446429,0.067633929,26,0.623462079,0.094936709,210,74.83,0.049984018,1050,39423.30511,0.149777107,5,3.575,0.77,154.96,13.67583,0,5,0,0,1,0,0,7,0,0,0,0,0,0,2,0,0,3,0,5,0,0,0,0,0,0,0,0,1,0,6,2,0,0,0,0,0,6,0,0,0,1,0,7,0,0,0,2,0,0,0,1,0,0,0,2,0,3,1,0,0,0,0,3,1,0,0,0,0,1,0,0,2,1,0,3,7,0,0,1,0,0,0,0,2,0,0,0,3,0,0,0,0,4,0,0,0,0,0,6,0,0,0,0,1178_1st,177,Bradley Woods,Oak-Maple swamp,67,27.82804341,high,2011,Year_2,201,9822,26,NA,26,757,751,751,9409,0,9409,929300,6451,1.4,0,0,0.623462079,215.1384447
1179,MS,BottomlandForest,0,0,11.61428064,3,24,19,0,0,0,13.15218613,0.008879242,0.552959747,16,3.108252845,0.09352518,0,0,0,1900,31383.50227,0.162553395,2,21.97,1.19,4.12,13.99805,0,0,0,0,2,0,1,3,0,0,0,0,1,0,1,0,2,3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,2,1,0,1,0,0,0,0,0,0,3,0,2,1,0,0,0,3,1,0,0,0,0,0,1,0,1,0,0,1179_1st,178,Mill Stream Run,Mesic Floodplain Forest,27,14.25140569,medium,2011,Year_2,202,2671,16,NA,16,NA,NA,NA,8899,0,8899,27836,892,3.24,0,0,3.108252845,49.15641931
1180,OE,WetMeadowandMarsh,0,0,2.587661907,4,13,13,0.003971564,0,0,9.449111825,0.005689253,0.923081299,61,8.499741845,0.062015504,0,0,0,275,208255.3899,0.180250523,1,2.925,2.24,293.6,12.23998,0,0,0,0,5,0,1,5,0,0,0,0,0,1,2,0,4,6,0,2,0,0,0,0,0,0,0,0,4,0,0,0,0,0,1,5,0,1,0,0,0,0,1,0,0,0,0,1,0,6,0,0,0,0,0,0,0,1,4,0,0,0,1,4,1,0,0,1,0,0,0,0,0,0,0,3,5,0,0,0,0,0,4,0,0,6,0,0,1,0,0,0,2,0,0,1,0,0,0,1,0,6,0,0,1180_1st,179,Ohio and Erie Canal,Old field (>10 years),36,11.84948338,high,2011,Year_2,203,7524,61,NA,61,NA,NA,NA,3057,3620,6677,254114,4155,5.13,0,0,8.499741845,489.2054161
1182,RR,OakMixedHardwoodForest,0,0,32.57497924,0,16,13,0.038387716,0,0,17,0.063511831,0.250311333,161,2.126990661,0.283185841,0,0,0,960,56803.63839,0.141501696,5,4.615,1.87,345.45,9.63619,0,7,0,0,6,0,0,5,0,0,0,0,1,0,5,0,4,3,0,2,0,0,0,1,0,0,0,2,1,0,0,2,0,0,0,0,0,2,0,0,0,1,0,6,0,0,0,3,0,0,0,3,0,0,0,0,0,0,1,0,0,0,0,6,0,0,0,0,0,1,0,0,2,0,0,4,7,0,0,1,0,1,1,0,1,1,0,0,3,0,0,0,0,3,0,0,0,0,0,4,0,0,1,0,1182_1st,181,Rocky River,"""MIXED"" FORESTS",43,18.70924141,high,2011,Year_2,205,9943,161,215,161,53,101,53,8624,0,8624,451709,7202,1.9,71024,1222,2.126990661,206.1396467
1183,SC,SugarMapleMixedHardwoodForest,0,0,15.47624359,2,16,11,0.025278662,0.080303368,0,10.25304833,0,0.526031675,30,2.220503139,0.212765957,0,0,0,770,59535.97482,0.215103566,1,4.095,4.98,196.76,7.83047,0,0,0,1,5,0,0,6,0,0,0,0,0,0,3,0,0,4,0,6,0,0,0,0,0,0,0,0,0,0,2,1,0,0,1,0,0,1,0,0,0,0,2,5,0,0,0,0,0,3,0,0,0,0,1,0,0,4,1,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,1,3,0,0,0,0,0,1,0,0,4,0,0,3,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1183_1st,182,South Chagrin,"""MIXED"" FORESTS",33,14.5780943,high,2011,Year_2,206,10417,30,NA,30,NA,NA,NA,6839,0,6839,19586,784,5.41,0,0,2.220503139,57.47781469
